assessid,scientificname,commonname1,stocklong,lme_name,tsyear,tsid,tsvalue
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1998,TB-MT,379000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,1999,TB-MT,349000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2000,TB-MT,322000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2001,TB-MT,332000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2002,TB-MT,354000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2003,TB-MT,366000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2004,TB-MT,361000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2005,TB-MT,324000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2006,TB-MT,301000
SPC-BIGEYEWPO-1952-2007-JENSEN,Thunnus obesus,Bigeye tuna,Bigeye tuna Western Pacific Ocean,Pacific High Seas,2007,TB-MT,288000
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1972,TB-MT,3000050
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1973,TB-MT,3532775
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1974,TB-MT,3287675
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1975,TB-MT,2822825
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1976,TB-MT,2582900
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1977,TB-MT,2777325
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1978,TB-MT,3163275
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1979,TB-MT,3169150
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1980,TB-MT,3163325
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1981,TB-MT,2965975
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1982,TB-MT,3298750
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1983,TB-MT,4093600
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1984,TB-MT,4237525
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1985,TB-MT,4469600
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1986,TB-MT,4751925
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1987,TB-MT,5024875
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1988,TB-MT,5016650
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1989,TB-MT,4048375
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1990,TB-MT,4367700
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1991,TB-MT,4268550
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1992,TB-MT,4129150
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1993,TB-MT,3624625
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1994,TB-MT,3791850
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1995,TB-MT,3625650
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1996,TB-MT,3814075
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1997,TB-MT,3618275
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1998,TB-MT,4757900
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,1999,TB-MT,4943325
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2000,TB-MT,4930875
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2001,TB-MT,4546850
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2002,TB-MT,4294400
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2003,TB-MT,3463950
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2004,TB-MT,4214900
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2005,TB-MT,4571650
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2006,TB-MT,4923525
SPC-SKJCWPAC-1972-2007-JENSEN,Katsuwonus pelamis,Skipjack tuna,Skipjack tuna Central Western Pacific,Pacific High Seas,2007,TB-MT,5654125
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1952,TB-MT,3800000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1953,TB-MT,4340000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1954,TB-MT,4310000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1955,TB-MT,4200000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1956,TB-MT,4940000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1957,TB-MT,5750000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1958,TB-MT,5800000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1959,TB-MT,5800000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1960,TB-MT,5880000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1961,TB-MT,5140000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1962,TB-MT,4420000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1963,TB-MT,4250000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1964,TB-MT,4250000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1965,TB-MT,4230000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1966,TB-MT,4060000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1967,TB-MT,3810000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1968,TB-MT,3660000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1969,TB-MT,3550000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1970,TB-MT,3490000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1971,TB-MT,3560000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1972,TB-MT,3400000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1973,TB-MT,3110000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1974,TB-MT,3050000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1975,TB-MT,3080000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1976,TB-MT,2850000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1977,TB-MT,2930000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1978,TB-MT,3320000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1979,TB-MT,3480000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1980,TB-MT,3340000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1981,TB-MT,3180000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1982,TB-MT,3260000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1983,TB-MT,3430000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1984,TB-MT,3510000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1985,TB-MT,3460000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1986,TB-MT,3310000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1987,TB-MT,3430000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1988,TB-MT,3490000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1989,TB-MT,3480000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1990,TB-MT,3270000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1991,TB-MT,3150000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1992,TB-MT,3140000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1993,TB-MT,3020000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1994,TB-MT,2860000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1995,TB-MT,2810000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1996,TB-MT,2810000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1997,TB-MT,2780000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1998,TB-MT,2490000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,1999,TB-MT,2240000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2000,TB-MT,2030000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2001,TB-MT,1830000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2002,TB-MT,1790000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2003,TB-MT,1810000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2004,TB-MT,1760000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2005,TB-MT,1920000
SPC-YFINCWPAC-1952-2006-JENSEN,Thunnus albacares,Yellowfin tuna,Yellowfin tuna Central Western Pacific,Pacific High Seas,2006,TB-MT,2220000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1950,TB-MT,381000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1951,TB-MT,365000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1952,TB-MT,341000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1953,TB-MT,313000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1954,TB-MT,283000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1955,TB-MT,254000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1956,TB-MT,227000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1957,TB-MT,204000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1958,TB-MT,183000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1959,TB-MT,166000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1960,TB-MT,150000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1961,TB-MT,135000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1962,TB-MT,121000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1963,TB-MT,108000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1964,TB-MT,98000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1965,TB-MT,114000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1966,TB-MT,131000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1967,TB-MT,143000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1968,TB-MT,141000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1969,TB-MT,139000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1970,TB-MT,133000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1971,TB-MT,124000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1972,TB-MT,113000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1973,TB-MT,103000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1974,TB-MT,91000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1975,TB-MT,89000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1976,TB-MT,87000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1977,TB-MT,91000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1978,TB-MT,93000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1979,TB-MT,98000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1980,TB-MT,105000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1981,TB-MT,113000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1982,TB-MT,117000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1983,TB-MT,117000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1984,TB-MT,117000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1985,TB-MT,119000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1986,TB-MT,118000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1987,TB-MT,122000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1988,TB-MT,130000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1989,TB-MT,135000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1990,TB-MT,136000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1991,TB-MT,144000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1992,TB-MT,147000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1993,TB-MT,146000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1994,TB-MT,140000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1995,TB-MT,132000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1996,TB-MT,123000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1997,TB-MT,114000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1998,TB-MT,103000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,1999,TB-MT,93000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2000,TB-MT,84000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2001,TB-MT,75000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2002,TB-MT,68000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2003,TB-MT,67000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2004,TB-MT,66000
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,Sebastes jordani,Shortbelly rockfish,Shortbelly rockfish Pacific Coast,California Current,2005,TB-MT,64000
