"","assessid","stockid","common_name","lme","year","ssb","ssb_unit","recruitment","recruitment_unit"
"13451","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1987,912,"MT",1005.5,"E03"
"13452","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1988,948.3,"MT",675.4,"E03"
"13453","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1989,938.3,"MT",150.3,"E03"
"13454","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1990,895.9,"MT",177.8,"E03"
"13455","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1991,878,"MT",387.1,"E03"
"13456","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1992,889.6,"MT",679.4,"E03"
"13457","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1993,897.7,"MT",404.8,"E03"
"13458","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1994,823.3,"MT",323.6,"E03"
"13459","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1995,750.7,"MT",199.4,"E03"
"13460","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1996,720.9,"MT",236,"E03"
"13461","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1997,795.1,"MT",196.7,"E03"
"13462","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1998,863.2,"MT",200.6,"E03"
"13463","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",1999,909.7,"MT",163.5,"E03"
"13464","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",2000,904.4,"MT",160.7,"E03"
"13465","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",2001,836.2,"MT",160.1,"E03"
"13466","SEFSC-TILESATLC-1961-2002-STANTON","TILESATLC","Tilefish","Southeast U.S. Continental Shelf",2002,825,"MT",156.7,"E03"
"13467","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1981,1.7179e+11,"E03eggs",19000,"E03"
"13468","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1982,1.7453e+11,"E03eggs",16900,"E03"
"13469","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1983,1.6848e+11,"E03eggs",14200,"E03"
"13470","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1984,1.5569e+11,"E03eggs",14400,"E03"
"13471","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1985,1.4559e+11,"E03eggs",18400,"E03"
"13472","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1986,1.4694e+11,"E03eggs",43700,"E03"
"13473","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1987,2.1203e+11,"E03eggs",18900,"E03"
"13474","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1988,1.9368e+11,"E03eggs",22100,"E03"
"13475","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1989,1.9296e+11,"E03eggs",19600,"E03"
"13476","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1990,1.8485e+11,"E03eggs",20700,"E03"
"13477","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1991,1.7963e+11,"E03eggs",16500,"E03"
"13478","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1992,1.616e+11,"E03eggs",12100,"E03"
"13479","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1993,1.3515e+11,"E03eggs",14100,"E03"
"13480","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1994,1.2059e+11,"E03eggs",11600,"E03"
"13481","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1995,1.0307e+11,"E03eggs",15200,"E03"
"13482","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1996,9.9647e+10,"E03eggs",15200,"E03"
"13483","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1997,9.639e+10,"E03eggs",13200,"E03"
"13484","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1998,8.9424e+10,"E03eggs",10800,"E03"
"13485","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",1999,8.0395e+10,"E03eggs",21100,"E03"
"13486","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",2000,1.0159e+11,"E03eggs",19000,"E03"
"13487","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",2001,1.1128e+11,"E03eggs",16300,"E03"
"13488","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",2002,1.1176e+11,"E03eggs",13600,"E03"
"13489","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",2003,1.0516e+11,"E03eggs",15200,"E03"
"13490","SEFSC-VSNAPGM-1981-2004-JENSEN","VSNAPGM","Vermilion snapper","Gulf of Mexico",2004,1.0457e+11,"E03eggs",NA,"E03"
"13491","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1946,3.139e+10,"E03eggs",6073.9,"E03"
"13492","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1947,3.137e+10,"E03eggs",6073.9,"E03"
"13493","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1948,3.131e+10,"E03eggs",6073.4,"E03"
"13494","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1949,3.123e+10,"E03eggs",6071.8,"E03"
"13495","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1950,3.111e+10,"E03eggs",6069.2,"E03"
"13496","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1951,3.097e+10,"E03eggs",6065.8,"E03"
"13497","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1952,3.08e+10,"E03eggs",6061.6,"E03"
"13498","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1953,3.061e+10,"E03eggs",6056.7,"E03"
"13499","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1954,3.04e+10,"E03eggs",6051,"E03"
"13500","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1955,3.017e+10,"E03eggs",6044.6,"E03"
"13501","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1956,2.992e+10,"E03eggs",6037.6,"E03"
"13502","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1957,2.965e+10,"E03eggs",6029.9,"E03"
"13503","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1958,2.937e+10,"E03eggs",6021.5,"E03"
"13504","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1959,2.906e+10,"E03eggs",6012.5,"E03"
"13505","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1960,2.875e+10,"E03eggs",6002.7,"E03"
"13506","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1961,2.838e+10,"E03eggs",5992.2,"E03"
"13507","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1962,2.795e+10,"E03eggs",5979.8,"E03"
"13508","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1963,2.753e+10,"E03eggs",5965.2,"E03"
"13509","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1964,2.717e+10,"E03eggs",5950.3,"E03"
"13510","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1965,2.683e+10,"E03eggs",5937.2,"E03"
"13511","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1966,2.653e+10,"E03eggs",5924.6,"E03"
"13512","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1967,2.628e+10,"E03eggs",5913.3,"E03"
"13513","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1968,2.606e+10,"E03eggs",5903.8,"E03"
"13514","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1969,2.589e+10,"E03eggs",5895.3,"E03"
"13515","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1970,2.576e+10,"E03eggs",5888.3,"E03"
"13516","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1971,2.562e+10,"E03eggs",5883.1,"E03"
"13517","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1972,2.542e+10,"E03eggs",5877.7,"E03"
"13518","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1973,2.52e+10,"E03eggs",5869.5,"E03"
"13519","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1974,2.496e+10,"E03eggs",5860.3,"E03"
"13520","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1975,2.459e+10,"E03eggs",5850.3,"E03"
"13521","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1976,2.222e+10,"E03eggs",1079.2,"E03"
"13522","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1977,1.957e+10,"E03eggs",1400.4,"E03"
"13523","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1978,2.13e+10,"E03eggs",11810.6,"E03"
"13524","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1979,1.98e+10,"E03eggs",1426.4,"E03"
"13525","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1980,1.725e+10,"E03eggs",1929.3,"E03"
"13526","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1981,1.541e+10,"E03eggs",3503.2,"E03"
"13527","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1982,1.394e+10,"E03eggs",4203.8,"E03"
"13528","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1983,1.443e+10,"E03eggs",8592.2,"E03"
"13529","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1984,1.372e+10,"E03eggs",4021.6,"E03"
"13530","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1985,1.338e+10,"E03eggs",6360,"E03"
"13531","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1986,1.33e+10,"E03eggs",6094.4,"E03"
"13532","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1987,1.21e+10,"E03eggs",2856.1,"E03"
"13533","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1988,1.109e+10,"E03eggs",4586.4,"E03"
"13534","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1989,9.19e+09,"E03eggs",2555.9,"E03"
"13535","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1990,1.253e+10,"E03eggs",15458.8,"E03"
"13536","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1991,1.094e+10,"E03eggs",881,"E03"
"13537","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1992,1.026e+10,"E03eggs",3514.5,"E03"
"13538","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1993,1.281e+10,"E03eggs",10414.9,"E03"
"13539","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1994,1.205e+10,"E03eggs",1210.3,"E03"
"13540","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1995,1.214e+10,"E03eggs",5797.7,"E03"
"13541","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1996,1.15e+10,"E03eggs",2671.6,"E03"
"13542","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1997,1.15e+10,"E03eggs",5034.5,"E03"
"13543","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1998,1.213e+10,"E03eggs",5966.5,"E03"
"13544","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",1999,1.277e+10,"E03eggs",5990.5,"E03"
"13545","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2000,1.219e+10,"E03eggs",4206.1,"E03"
"13546","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2001,1.171e+10,"E03eggs",5845.2,"E03"
"13547","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2002,1.152e+10,"E03eggs",5653.4,"E03"
"13548","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2003,1.093e+10,"E03eggs",3054.7,"E03"
"13549","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2004,1.007e+10,"E03eggs",3039.3,"E03"
"13550","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2005,9.18e+09,"E03eggs",3370.9,"E03"
"13551","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2006,8.67e+09,"E03eggs",3678.7,"E03"
"13552","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2007,7.88e+09,"E03eggs",3272.1,"E03"
"13553","SEFSC-VSNAPSATLC-1946-2008-STANTON","VSNAPSATLC","Vermilion snapper","Southeast U.S. Continental Shelf",2008,NA,"E03eggs",3178.8,"E03"
"13554","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1962,NA,"MT",NA,"E03"
"13555","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1963,NA,"MT",NA,"E03"
"13556","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1964,NA,"MT",NA,"E03"
"13557","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1965,NA,"MT",NA,"E03"
"13558","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1966,NA,"MT",NA,"E03"
"13559","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1967,NA,"MT",NA,"E03"
"13560","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1968,NA,"MT",NA,"E03"
"13561","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1969,NA,"MT",NA,"E03"
"13562","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1970,NA,"MT",NA,"E03"
"13563","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1971,NA,"MT",NA,"E03"
"13564","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1972,NA,"MT",NA,"E03"
"13565","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1973,NA,"MT",NA,"E03"
"13566","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1974,NA,"MT",NA,"E03"
"13567","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1975,NA,"MT",NA,"E03"
"13568","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1976,NA,"MT",NA,"E03"
"13569","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1977,NA,"MT",NA,"E03"
"13570","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1978,NA,"MT",NA,"E03"
"13571","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1979,NA,"MT",NA,"E03"
"13572","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1980,NA,"MT",NA,"E03"
"13573","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1981,3179,"MT",323.075,"E03"
"13574","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1982,2880,"MT",246.997,"E03"
"13575","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1983,2678,"MT",110.156,"E03"
"13576","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1984,2713,"MT",317.603,"E03"
"13577","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1985,2944,"MT",130.017,"E03"
"13578","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1986,3439,"MT",71.176,"E03"
"13579","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1987,3857,"MT",95.811,"E03"
"13580","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1988,4217,"MT",60.436,"E03"
"13581","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1989,4525,"MT",93.092,"E03"
"13582","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1990,4505,"MT",117.171,"E03"
"13583","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1991,4415,"MT",297.668,"E03"
"13584","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1992,4524,"MT",146.702,"E03"
"13585","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1993,4601,"MT",179.77,"E03"
"13586","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1994,4485,"MT",23.368,"E03"
"13587","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1995,4340,"MT",17.556,"E03"
"13588","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1996,4345,"MT",52.775,"E03"
"13589","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1997,4390,"MT",16.31,"E03"
"13590","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1998,4530,"MT",48.193,"E03"
"13591","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",1999,4811,"MT",43.532,"E03"
"13592","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",2000,5118,"MT",15.827,"E03"
"13593","SEFSC-YTSNAPSATLCGM-1962-2001-STANTON","YTSNAPSATLCGM","Yellowtail snapper","Southeast U.S. Continental Shelf",2001,5608,"MT",13.967,"E03"
"13594","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1985,NA,NA,NA,NA
"13595","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1986,NA,NA,NA,NA
"13596","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1987,NA,NA,NA,NA
"13597","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1988,NA,NA,NA,NA
"13598","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1989,NA,NA,NA,NA
"13599","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1990,NA,NA,NA,NA
"13600","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1991,NA,NA,NA,NA
"13601","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1992,NA,NA,NA,NA
"13602","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1993,NA,NA,NA,NA
"13603","SFI-WPOLLNSO-1985-1994-JENSEN","WPOLLNSO","Walleye pollock","Sea of Okhotsk",1994,NA,NA,NA,NA
"13604","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1959,469750,"MT",75880,"E03"
"13605","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1960,475880,"MT",63000,"E03"
"13606","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1961,472730,"MT",88750,"E03"
"13607","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1962,467450,"MT",18270,"E03"
"13608","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1963,460180,"MT",83990,"E03"
"13609","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1964,449590,"MT",38410,"E03"
"13610","SPC-ALBASPAC-1959-2006-JENSEN","ALBASPAC","Albacore tuna","Pacific High Seas",1965,451150,"MT",37720,"E03"
