sauptaxonkey,saupname,scientificname,commonname,areaname,primarylme,assessid,tsyear,total,total_unit,ssb,ssb_unit,catch_landings,catch_landings_unit
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1986,24051.5,"MT",18531.3,"MT",1280.01,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1987,22978.8,"MT",18752.4,"MT",924.37,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1988,21605.2,"MT",18642.6,"MT",2040.35,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1989,19189,"MT",16520.6,"MT",916.93,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1990,17952,"MT",14872.1,"MT",1629.2,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1991,16439.2,"MT",13195.1,"MT",1536.01,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1992,16016.9,"MT",11648.3,"MT",1255.31,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1993,17094.3,"MT",11017.1,"MT",1992.52,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1994,17043.2,"MT",11455.8,"MT",2388.91,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1995,18615.3,"MT",12036,"MT",3048.08,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1996,20278.8,"MT",10412.8,"MT",2588.06,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1997,21103.3,"MT",13965.1,"MT",2430.81,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1998,20380.9,"MT",16907.3,"MT",2670.51,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",1999,18648.4,"MT",15801.6,"MT",2649.11,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2000,16695.9,"MT",13243.7,"MT",3992.17,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2001,15974,"MT",9646.08,"MT",3413.97,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2002,16440.1,"MT",7678.11,"MT",4460.23,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2003,16382.9,"MT",9465.07,"MT",3123.68,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2004,16217.2,"MT",10757.2,"MT",3478.15,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2005,15013,"MT",11395.1,"MT",2699.15,"MT"
612922,"Seriolella punctata","Seriolella punctata","Silverfish","Southeast Australia","Southeast Australian Shelf","CSIRO-SILVERFISHSE-1978-2006-FULTON",2006,14062.8,"MT",10231.5,"MT",2585.3,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1945,14060.6,"MT",7779.81,"MT",0,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1946,14060.6,"MT",7779.81,"MT",0,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1947,14060.6,"MT",7780.5,"MT",126.25362,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1948,13959,"MT",7683.86,"MT",269.81133,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1949,13775.4,"MT",7509.53,"MT",128.79382,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1950,13768.3,"MT",7505.7,"MT",48.52505,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1951,13830.7,"MT",7570.05,"MT",91.60701,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1952,13837.7,"MT",7577.8,"MT",27.21,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1953,13893.4,"MT",7629.03,"MT",47.16402,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1954,13913.5,"MT",7647.37,"MT",60.76897,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1955,13915.2,"MT",7647.55,"MT",50.79196,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1956,13924.2,"MT",7655.37,"MT",39.90804,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1957,13939.2,"MT",7669.44,"MT",48.329939,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1958,13942.3,"MT",7672.22,"MT",98.391073,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1959,13903.8,"MT",7635.24,"MT",192.7487,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1960,13801.7,"MT",7538.28,"MT",268.145318,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1961,13673.2,"MT",7417.45,"MT",24.01031,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1962,13786.5,"MT",7528.09,"MT",53.75526,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1963,13839,"MT",7581.69,"MT",135.89283,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1964,13806.6,"MT",7548.72,"MT",159.1662,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1965,13764.7,"MT",7507.03,"MT",179.9431,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1966,13719.7,"MT",7465.09,"MT",178.80347,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1967,13691.7,"MT",7440.01,"MT",140.02746,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1968,13705.6,"MT",7454.49,"MT",140.365721,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1969,13714.9,"MT",7463.87,"MT",182.662443,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1970,13686.1,"MT",7436.05,"MT",245.05357,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1971,13615.6,"MT",7369.02,"MT",179.677908,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1972,13621.9,"MT",7376.01,"MT",149.490875,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1973,13651.7,"MT",7406.12,"MT",298.69012,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1974,13549.9,"MT",7309.87,"MT",338.428583,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1975,13449.6,"MT",7214.19,"MT",157.36694,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1976,13530,"MT",7293.2,"MT",493.25906,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1977,13310.6,"MT",7088.71,"MT",483.08742,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1978,13170.9,"MT",6956.41,"MT",458.67101,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1979,13098.4,"MT",6893.89,"MT",732.03755,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1980,12825.6,"MT",6641.94,"MT",789.4832,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1981,12414.1,"MT",6425.91,"MT",1150.9434,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1982,11313.7,"MT",6006.58,"MT",1264.2184,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1983,10187.7,"MT",5530.47,"MT",1374.3749,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1984,9002.52,"MT",4645.24,"MT",1103.8075,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1985,8986.77,"MT",4207.46,"MT",1545.1723,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1986,10142.7,"MT",3344.02,"MT",2155.4727,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1987,10440.6,"MT",2725.39,"MT",1511.4218,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1988,10727.4,"MT",4203.6,"MT",1731.3679,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1989,10673.5,"MT",4590.93,"MT",1410.42995,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1990,11000.2,"MT",4554.49,"MT",2351.2883,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1991,11521.6,"MT",3949.39,"MT",2097.1776,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1992,12190.2,"MT",3687.25,"MT",1332.2065,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1993,12488.7,"MT",5174.59,"MT",2448.9199,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1994,11674.3,"MT",5227.27,"MT",1669.2544,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1995,11346.8,"MT",4860.45,"MT",2043.469,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1996,9811.08,"MT",4585.95,"MT",1816.579,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1997,8162.05,"MT",4337.87,"MT",1666.878,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1998,6807,"MT",3462.79,"MT",1714.454,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",1999,6630.53,"MT",2437.49,"MT",1448.728,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2000,7990.43,"MT",1828.94,"MT",1268.557,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2001,8906.07,"MT",2292.66,"MT",1477.592,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2002,8749.99,"MT",3459.71,"MT",1552.662,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2003,7705.9,"MT",3623.51,"MT",1661.054,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2004,6868.29,"MT",3237.43,"MT",1193.033,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2005,7051.23,"MT",2649.83,"MT",1080.138,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2006,7692.73,"MT",2603.56,"MT",1634.728,"MT"
608512,"Sillago flindersi","Sillago flindersi","School whiting","Southeast Australia","Southeast Australian Shelf","CSIRO-SWHITSE-1945-2007-FULTON",2007,7770.58,"MT",2476.8,"MT",1523.548,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1913,50680.5,"MT",25546.5,"MT",0,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1914,50680.5,"MT",25546.5,"MT",0,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1915,50789.9,"MT",25546.5,"MT",445.6,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1916,50501.5,"MT",25288.7,"MT",447.4,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1917,50300.7,"MT",25095.6,"MT",518.6,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1918,50039.8,"MT",24925.4,"MT",805.7,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1919,49484.6,"MT",24615.5,"MT",1381.4,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1920,48316.4,"MT",23967.5,"MT",1117.3,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1921,47499.5,"MT",23522.6,"MT",1556.8,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1922,46226,"MT",22819.6,"MT",1007.8,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1923,45634.1,"MT",22499.3,"MT",954.6,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1924,45135.7,"MT",22227.4,"MT",1627.7,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1925,43924.7,"MT",21541,"MT",2363.3,"MT"
604705,"Platycephalus richardsoni","Neoplatycephalus richardsoni","Tiger flathead","Southeast Australia","Southeast Australian Shelf","CSIRO-TIGERFLATSE-1913-2006-FULTON",1926,41995.7,"MT",20430.2,"MT",2600.1,"MT"
