"Kingdom","Phylum","Class","Order","Family","Genus","Species","LME#"
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Platax","batavianus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Platax","boersii",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Platax","orbicularis",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Platax","pinnatus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Platax","teira",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Proteracanthus","sarissophorus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Rhinoprenes","pentanemus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Tripterodon","orbis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Ephippidae","Zabidius","novemaculeatus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","atherinoides",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","constanciae",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","crassicaudus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","denticulatus",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","devaneyi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","fragilis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","glossodontus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","lenimen",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","macrops",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","occidentalis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","oligolepis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","pandionis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","pectinifer",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","robustus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Epigonus","telescopus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Florenciella","lugubris",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Microichthys","coccoi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Microichthys","sanzoi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Rosenblattia","robusta",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Epigonidae","Sphyraenops","bairdianus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Diplospinus","multistriatus",13
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Epinnula","magistralis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Gempylus","serpens",25
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Lepidocybium","flavobrunneum",23
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Nealotus","tripes",21
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Neoepinnula","americana",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Neoepinnula","orientalis",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Nesiarchus","nasutus",25
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Paradiplospinus","antarcticus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Paradiplospinus","gracilis",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Promethichthys","prometheus",21
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","antefurcata",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","bengalensis",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","brevilineata",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","nakamurai",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","prometheoides",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexea","solandri",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Rexichthys","johnpaxtoni",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Ruvettus","pretiosus",27
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Thyrsites","atun",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Thyrsitoides","marleyi",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gempylidae","Thyrsitops","lepidopoides",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Diapterus","auratus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Diapterus","aureolus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Diapterus","peruvianus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Diapterus","rhombeus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","argenteus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","currani",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","dowii",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","entomelas",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","gracilis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","gula",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","harengulus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","havana",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","jonesii",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","lefroyi",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eucinostomus","melanopterus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","axillaris",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","brasilianus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","brevimanus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","lineatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","periche",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Eugerres","plumieri",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","argyreus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","baconensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","chrysops",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","cinereus",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","decacanthus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","equulus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","erythrourus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","filamentosus",14
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","infasciatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","japonicus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","kapas",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","limbatus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","longirostris",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","macracanthus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","methueni",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","nigri",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","oblongus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","ovatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","oyena",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","phaiya",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","setifer",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","shima",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Gerres","subfasciatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Parequula","melbournensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gerreidae","Pentaprion","longimanus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Glaucosomatidae","Glaucosoma","buergeri",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Glaucosomatidae","Glaucosoma","hebraicum",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Glaucosomatidae","Glaucosoma","magnificum",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Glaucosomatidae","Glaucosoma","scapulare",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Aboma","etheostoma",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acanthogobius","flavimanus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acanthogobius","lactipes",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","audax",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","bontii",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","caninus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","cyanomos",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","dayi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","janthinopterus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","masoni",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","pflaumii",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","simplex",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","suluensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","viganensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Acentrogobius","viridipunctatus",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Akko","brevis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblychaeturichthys","hexanema",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblychaeturichthys","sciistius",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","callopareia",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","diagonalis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","downingi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","fasciata",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","fontanesii",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","guttata",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","gymnocephala",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","japonica",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","latifasciata",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","melanocephala",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","ogasawarensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","periophthalma",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","randalli",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","steinitzi",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","sungami",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","taipinensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","triguttata",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","wheeleri",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyeleotris","yanoi",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","albimaculatus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","buanensis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","bynoensis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","decussatus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","esakiae",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","hectori",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","linki",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","magnusi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","nocturnus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","phalaena",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","semicinctus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblygobius","sphynx",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amblyotrypauchen","arctocephalus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amoya","gracilis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Gobiidae","Amoya","madraspatensis",1
