"assessid","tsyear","pt_avail","ssb","r","total","f","cpue","catch_landings"
"6896","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1990,5,106,19300,127253,0.25,NA,21039
"6897","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1991,5,97,22900,111205,0.31,NA,22320
"6898","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1992,5,94,11900,106547,0.27,NA,17195
"6899","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1993,5,89,13400,101786,0.26,NA,15025
"6900","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1994,5,81,18800,89854,0.24,NA,12481
"6901","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1995,5,80,17100,92088,0.19,NA,11120
"6902","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1996,5,77,16100,89812,0.18,NA,10451
"6903","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1997,5,80,14800,92786,0.2,NA,11838
"6904","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1998,5,87,20100,101713,0.17,NA,10333
"6905","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1999,5,86,23700,101219,0.13,NA,8264
"6906","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2000,5,98,15400,114351,0.14,NA,10132
"6907","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2001,5,106,27900,121634,0.16,NA,11803
"6908","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2002,5,100,20900,120258,0.13,NA,9721
"6909","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2003,5,98,24300,116468,0.15,NA,10647
"6910","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2004,5,117,17700,134004,0.15,NA,12587
"6911","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2005,5,123,28700,139223,0.16,NA,13327
"6912","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2006,5,124,45500,142471,0.14,NA,12448
"6913","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",2007,5,129,20600,153843,0.15,NA,15568
"6914","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1968,6,5498.58,21098.6,6586.79,0.62,NA,1930
"6915","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1969,6,6206.96,22940.7,7278.18,0.48,NA,1869
"6916","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1970,6,7021.75,22329.7,8090.84,0.46,NA,2028
"6917","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1971,6,7559.62,30745.6,8660.79,0.21,NA,1106
"6918","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1972,6,9348.82,24969,10595.3,0.24,NA,1573
"6919","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1973,6,10910.73,23399,12277.9,0.29,NA,2260
"6920","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1974,6,11902.07,26266.9,13123,0.28,NA,2348
"6921","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1975,6,12247.62,33548,13449.8,0.43,NA,3471
"6922","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1976,6,11160.65,25130.7,12549.5,0.5,NA,3452
"6923","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1977,6,10540.24,23860.5,11990.8,0.72,NA,4252
"6924","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1978,6,9149.55,22120.5,10378.2,0.66,NA,3364
"6925","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1979,6,8204.88,31565.4,9338.98,0.35,NA,1841
"6926","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1980,6,9040.88,25460.6,10295.1,0.36,NA,1992
"6927","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1981,6,9910.57,24515.2,11303.6,0.28,NA,1779
"6928","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1982,6,11426,26219.3,12685.7,0.83,NA,5756
"6929","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1983,6,8438.42,30191.3,9654.97,0.65,NA,3503
"6930","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1984,6,7863.36,31215.9,9195.65,0.49,NA,2607
"6931","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1985,6,8675.18,28190.7,10146.1,0.42,NA,2620
"6932","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1986,6,10029.24,24993.8,11497.8,1.21,NA,7758
"6933","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1987,6,7048.39,29000.1,8354.58,0.66,NA,2843
"6934","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1988,6,7499.9,26543.7,8797.69,0.91,NA,3426
"6935","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1989,6,6764.39,32301.2,8105.14,0.95,NA,3122
"6936","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1990,6,6521.19,35630.6,7909.83,1.02,NA,3173
"6937","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1991,6,6404.58,27109.6,7994.46,1.01,NA,3421
"6938","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1992,6,6984.67,22480.6,8539.51,0.78,NA,2960
"6939","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1993,6,7769.06,24456.6,9038.87,0.95,NA,4263
"6940","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1994,6,6666.24,28974.7,7804.82,0.52,NA,2475
"6941","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1995,6,7376.07,31758.8,8638.57,0.86,NA,4194
"6942","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1996,6,6797.88,22816.2,8226.16,1.19,NA,4378
"6943","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1997,6,6152.1,21734.9,7509.26,1.01,NA,3464
"6944","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1998,6,6154.07,31531.4,7269.82,0.62,NA,2122
"6945","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",1999,6,7330.99,59027.7,8583.51,0.6,NA,2517
"6946","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2000,6,8447.42,26976.4,10430.8,0.93,NA,3930
"6947","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2001,6,10290.42,39949.7,12505.7,1.16,NA,3826
"6948","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2002,6,13188.02,27449.1,14924.1,1.02,NA,4447
"6949","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2003,6,13315.11,20444.6,15024.1,0.86,NA,3489
"6950","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2004,6,13011.47,24938.2,14318.5,0.8,NA,3335
"6951","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2005,6,11929.98,24533.8,13064.9,0.54,NA,2776
"6952","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2006,6,11553.6,36101.4,12758.9,0.5,NA,2706
"6953","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",2007,6,11478.36,NA,12892.3,0.48,NA,2811
"6954","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1963,1,NA,NA,NA,NA,2.6335,NA
"6955","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1964,1,NA,NA,NA,NA,1.2117,NA
"6956","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1965,1,NA,NA,NA,NA,1.8215,NA
"6957","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1966,1,NA,NA,NA,NA,0.8111,NA
"6958","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1967,1,NA,NA,NA,NA,0.4376,NA
"6959","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1968,1,NA,NA,NA,NA,0.2847,NA
"6960","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1969,1,NA,NA,NA,NA,0.0539,NA
"6961","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1970,1,NA,NA,NA,NA,0.0662,NA
"6962","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1971,1,NA,NA,NA,NA,0.1702,NA
"6963","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1972,1,NA,NA,NA,NA,0.0956,NA
"6964","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1973,1,NA,NA,NA,NA,0.0038,NA
"6965","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1974,1,NA,NA,NA,NA,0,NA
"6966","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1975,1,NA,NA,NA,NA,0.0166,NA
"6967","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1976,1,NA,NA,NA,NA,0.0468,NA
"6968","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1977,1,NA,NA,NA,NA,0,NA
"6969","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1978,1,NA,NA,NA,NA,0,NA
"6970","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1979,1,NA,NA,NA,NA,0.0088,NA
"6971","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1980,1,NA,NA,NA,NA,0,NA
"6972","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1981,1,NA,NA,NA,NA,0,NA
"6973","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1982,1,NA,NA,NA,NA,0,NA
"6974","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1983,1,NA,NA,NA,NA,0,NA
"6975","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1984,1,NA,NA,NA,NA,0.01,NA
"6976","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1985,1,NA,NA,NA,NA,0.004,NA
"6977","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1986,1,NA,NA,NA,NA,0.0295,NA
"6978","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1987,1,NA,NA,NA,NA,0.0139,NA
"6979","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1988,1,NA,NA,NA,NA,0.0075,NA
"6980","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1989,1,NA,NA,NA,NA,0.0049,NA
"6981","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1990,1,NA,NA,NA,NA,0.0283,NA
"6982","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1991,1,NA,NA,NA,NA,0.0313,NA
"6983","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1992,1,NA,NA,NA,NA,0.0024,NA
"6984","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1993,1,NA,NA,NA,NA,0.1405,NA
"6985","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1994,1,NA,NA,NA,NA,0.0348,NA
"6986","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1995,1,NA,NA,NA,NA,0.1113,NA
"6987","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1996,1,NA,NA,NA,NA,0.0421,NA
"6988","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1997,1,NA,NA,NA,NA,0.1049,NA
"6989","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1998,1,NA,NA,NA,NA,0.089,NA
"6990","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",1999,1,NA,NA,NA,NA,0.2999,NA
"6991","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2000,1,NA,NA,NA,NA,0.288,NA
"6992","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2001,1,NA,NA,NA,NA,0.543,NA
"6993","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2002,1,NA,NA,NA,NA,0.778,NA
"6994","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2003,1,NA,NA,NA,NA,0.553,NA
"6995","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2004,1,NA,NA,NA,NA,1.295,NA
"6996","NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE",2005,1,NA,NA,NA,NA,1.036,NA
"6997","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1965,4,NA,NA,NA,NA,NA,4922
"6998","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1966,4,NA,NA,NA,NA,NA,7326
"6999","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1967,4,NA,NA,NA,NA,NA,5759
"7000","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1968,4,62914.7,4535.02,NA,0.18,NA,8011
"7001","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1969,4,33955.9,11672.1,NA,0.77,NA,18784
"7002","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1970,4,12749.8,17276.5,NA,0.932,NA,14888
"7003","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1971,4,8033.34,30027.2,NA,0.461,NA,11349
"7004","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1972,4,17686.6,49572,NA,0.268,NA,13333
"7005","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1973,4,37610.3,36973.2,NA,0.813,NA,34266
"7006","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1974,4,22649.1,47802.6,NA,0.423,NA,19402
"7007","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1975,4,32963.6,17852.6,NA,0.551,NA,16330
"7008","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1976,4,19154.4,26471.6,NA,0.616,NA,16806
"7009","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1977,4,16986.5,6116.77,NA,0.486,NA,6055
"7010","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1978,4,8968.43,29998.1,NA,0.389,NA,5582
"7011","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1979,4,19248.4,61062,NA,0.115,NA,4038
"7012","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1980,4,52617.2,24260.8,NA,0.261,NA,6620
"7013","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1981,4,38586.5,41714.2,NA,0.229,NA,6200
"7014","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1982,4,43181,27067.9,NA,0.502,NA,9967
"7015","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1983,4,27734.1,39268.9,NA,0.246,NA,5811
"7016","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1984,4,36190.2,53879.8,NA,0.531,NA,12589
"7017","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1985,4,37009.4,26665.6,NA,0.285,NA,5895
"7018","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1986,4,31796.1,12296.7,NA,0.407,NA,4654
"7019","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1987,4,18417.1,14251.6,NA,0.568,NA,4508
"7020","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1988,4,12082.7,16886.2,NA,0.243,NA,2001
"7021","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1989,4,15681,15019.3,NA,0.355,NA,3204
"7022","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1990,4,14565.7,16400.7,NA,0.231,NA,2298
"7023","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1991,4,16784.2,4679.35,NA,0.392,NA,2149
"7024","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1992,4,8982.74,24362.4,NA,0.351,NA,2752
"7025","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1993,4,16859.3,29820.9,NA,0.398,NA,4604
"7026","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1994,4,22272.7,31240.9,NA,0.178,NA,3631
"7027","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1995,4,31302.4,2812.32,NA,0.499,NA,2080
"7028","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1996,4,12357.6,15961.3,NA,0.575,NA,3547
"7029","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1997,4,10759.9,9364.85,NA,0.504,NA,2784
"7030","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1998,4,8135.32,9571.96,NA,0.434,NA,1956
"7031","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1999,4,7843.34,32434.2,NA,0.197,NA,2103
"7032","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2000,4,24504,16266.4,NA,0.122,NA,1422
"7033","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2001,4,24114.4,4724.39,NA,0.696,NA,4396
"7034","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2002,4,8681.27,2973.58,NA,0.342,NA,867
"7035","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2003,4,NA,NA,NA,NA,NA,532
"7036","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2004,4,NA,NA,NA,NA,NA,531
"7037","NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",2005,4,NA,NA,NA,NA,NA,432
"7038","NEFSC-CODGB-1960-2008-BAUM",1960,9,NA,NA,NA,NA,NA,10853
"7039","NEFSC-CODGB-1960-2008-BAUM",1961,9,NA,NA,NA,NA,NA,14731
"7040","NEFSC-CODGB-1960-2008-BAUM",1962,9,NA,NA,NA,NA,NA,23486
"7041","NEFSC-CODGB-1960-2008-BAUM",1963,9,NA,NA,NA,NA,NA,27189
"7042","NEFSC-CODGB-1960-2008-BAUM",1964,9,NA,NA,NA,NA,NA,25165
"7043","NEFSC-CODGB-1960-2008-BAUM",1965,9,NA,NA,NA,NA,NA,38333
"7044","NEFSC-CODGB-1960-2008-BAUM",1966,9,NA,NA,NA,NA,NA,53134
"7045","NEFSC-CODGB-1960-2008-BAUM",1967,9,NA,NA,NA,NA,NA,36752
"7046","NEFSC-CODGB-1960-2008-BAUM",1968,9,NA,NA,NA,NA,NA,43136
"7047","NEFSC-CODGB-1960-2008-BAUM",1969,9,NA,NA,NA,NA,NA,37939
"7048","NEFSC-CODGB-1960-2008-BAUM",1970,9,NA,NA,NA,NA,NA,25652
"7049","NEFSC-CODGB-1960-2008-BAUM",1971,9,NA,NA,NA,NA,NA,28179
"7050","NEFSC-CODGB-1960-2008-BAUM",1972,9,NA,NA,NA,NA,NA,25059
"7051","NEFSC-CODGB-1960-2008-BAUM",1973,9,NA,NA,NA,NA,NA,28923
"7052","NEFSC-CODGB-1960-2008-BAUM",1974,9,NA,NA,NA,NA,NA,27331
"7053","NEFSC-CODGB-1960-2008-BAUM",1975,9,NA,NA,NA,NA,NA,25008
"7054","NEFSC-CODGB-1960-2008-BAUM",1976,9,NA,NA,NA,NA,NA,19926
"7055","NEFSC-CODGB-1960-2008-BAUM",1977,9,NA,28705,NA,NA,NA,27367
"7056","NEFSC-CODGB-1960-2008-BAUM",1978,9,74235,25943,107771.53,0.29,NA,35362
"7057","NEFSC-CODGB-1960-2008-BAUM",1979,9,85433,22914,122848.92,0.38,NA,38624
"7058","NEFSC-CODGB-1960-2008-BAUM",1980,9,90951,45891,130712.93,0.49,NA,48113
"7059","NEFSC-CODGB-1960-2008-BAUM",1981,9,87101,19863,130763.18,0.55,NA,42345
"7060","NEFSC-CODGB-1960-2008-BAUM",1982,9,83067,11305,129555.38,0.68,NA,57149
"7061","NEFSC-CODGB-1960-2008-BAUM",1983,9,81375,29021,112283.68,0.49,NA,48888
"7062","NEFSC-CODGB-1960-2008-BAUM",1984,9,68051,9615,92921.46,0.66,NA,38673
"7063","NEFSC-CODGB-1960-2008-BAUM",1985,9,58056,44505,81707.6,0.79,NA,37270
"7064","NEFSC-CODGB-1960-2008-BAUM",1986,9,51766,17898,80435.35,0.47,NA,25993
"7065","NEFSC-CODGB-1960-2008-BAUM",1987,9,62150,24854,90064.1,0.47,NA,30877
"7066","NEFSC-CODGB-1960-2008-BAUM",1988,9,72080,17849,96336.45,0.77,NA,39067
"7067","NEFSC-CODGB-1960-2008-BAUM",1989,9,66616,10204,86698.68,0.59,NA,32967
"7068","NEFSC-CODGB-1960-2008-BAUM",1990,9,64173,19796,86494.59,0.59,NA,42455
"7069","NEFSC-CODGB-1960-2008-BAUM",1991,9,52224,7470,74475.88,0.83,NA,37676
"7070","NEFSC-CODGB-1960-2008-BAUM",1992,9,37560,9871,57855.5,0.8,NA,28569
"7071","NEFSC-CODGB-1960-2008-BAUM",1993,9,29211,6316,41169.95,1.19,NA,23117
"7072","NEFSC-CODGB-1960-2008-BAUM",1994,9,18538,3925,27289.12,1.21,NA,15013
"7073","NEFSC-CODGB-1960-2008-BAUM",1995,9,18499,6675,23789.06,0.52,NA,8127
"7074","NEFSC-CODGB-1960-2008-BAUM",1996,9,19689,10621,25399.53,0.55,NA,9171
"7075","NEFSC-CODGB-1960-2008-BAUM",1997,9,19030,4944,27430.12,0.99,NA,10462
"7076","NEFSC-CODGB-1960-2008-BAUM",1998,9,19078,12234,26999.88,0.76,NA,8952
"7077","NEFSC-CODGB-1960-2008-BAUM",1999,9,20637,5977,29598.93,0.85,NA,10144
"7078","NEFSC-CODGB-1960-2008-BAUM",2000,9,22078,2295,30283.88,0.6,NA,9196
"7079","NEFSC-CODGB-1960-2008-BAUM",2001,9,24880,4239,31813.74,0.73,NA,12889
"7080","NEFSC-CODGB-1960-2008-BAUM",2002,9,19308,1461,25004.09,0.83,NA,10745
"7081","NEFSC-CODGB-1960-2008-BAUM",2003,9,13246,10802,18498.07,0.88,NA,8172
"7082","NEFSC-CODGB-1960-2008-BAUM",2004,9,10852,2523,15703.8,0.92,NA,4618
"7083","NEFSC-CODGB-1960-2008-BAUM",2005,9,10627,6490,16098.5,0.72,NA,3384
"7084","NEFSC-CODGB-1960-2008-BAUM",2006,9,14325,7037,19336.02,0.52,NA,3790
"7085","NEFSC-CODGB-1960-2008-BAUM",2007,9,17672,4875,23662.69,0.3,NA,4786
"7086","NEFSC-CODGB-1960-2008-BAUM",2008,9,NA,NA,27314.77,NA,NA,NA
"7087","NEFSC-CODGOM-1893-2008-BAUM",1893,5,NA,NA,NA,NA,NA,13179
"7088","NEFSC-CODGOM-1893-2008-BAUM",1894,5,NA,NA,NA,NA,NA,15539
"7089","NEFSC-CODGOM-1893-2008-BAUM",1895,5,NA,NA,NA,NA,NA,17256
"7090","NEFSC-CODGOM-1893-2008-BAUM",1896,5,NA,NA,NA,NA,NA,13339
"7091","NEFSC-CODGOM-1893-2008-BAUM",1897,5,NA,NA,NA,NA,NA,12763
"7092","NEFSC-CODGOM-1893-2008-BAUM",1898,5,NA,NA,NA,NA,NA,12269
"7093","NEFSC-CODGOM-1893-2008-BAUM",1899,5,NA,NA,NA,NA,NA,13420
"7094","NEFSC-CODGOM-1893-2008-BAUM",1900,5,NA,NA,NA,NA,NA,9448
"7095","NEFSC-CODGOM-1893-2008-BAUM",1901,5,NA,NA,NA,NA,NA,12572
"7096","NEFSC-CODGOM-1893-2008-BAUM",1902,5,NA,NA,NA,NA,NA,11660
"7097","NEFSC-CODGOM-1893-2008-BAUM",1903,5,NA,NA,NA,NA,NA,10895
"7098","NEFSC-CODGOM-1893-2008-BAUM",1904,5,NA,NA,NA,NA,NA,8447
"7099","NEFSC-CODGOM-1893-2008-BAUM",1905,5,NA,NA,NA,NA,NA,10092
"7100","NEFSC-CODGOM-1893-2008-BAUM",1906,5,NA,NA,NA,NA,NA,17137
"7101","NEFSC-CODGOM-1893-2008-BAUM",1907,5,NA,NA,NA,NA,NA,15706
"7102","NEFSC-CODGOM-1893-2008-BAUM",1908,5,NA,NA,NA,NA,NA,11226
"7103","NEFSC-CODGOM-1893-2008-BAUM",1909,5,NA,NA,NA,NA,NA,11025
"7104","NEFSC-CODGOM-1893-2008-BAUM",1910,5,NA,NA,NA,NA,NA,9670
"7105","NEFSC-CODGOM-1893-2008-BAUM",1911,5,NA,NA,NA,NA,NA,7344
"7106","NEFSC-CODGOM-1893-2008-BAUM",1912,5,NA,NA,NA,NA,NA,7770
"7107","NEFSC-CODGOM-1893-2008-BAUM",1913,5,NA,NA,NA,NA,NA,6698
"7108","NEFSC-CODGOM-1893-2008-BAUM",1914,5,NA,NA,NA,NA,NA,9120
"7109","NEFSC-CODGOM-1893-2008-BAUM",1915,5,NA,NA,NA,NA,NA,5130
"7110","NEFSC-CODGOM-1893-2008-BAUM",1916,5,NA,NA,NA,NA,NA,5221
"7111","NEFSC-CODGOM-1893-2008-BAUM",1917,5,NA,NA,NA,NA,NA,5928
"7112","NEFSC-CODGOM-1893-2008-BAUM",1918,5,NA,NA,NA,NA,NA,8281
"7113","NEFSC-CODGOM-1893-2008-BAUM",1919,5,NA,NA,NA,NA,NA,8324
"7114","NEFSC-CODGOM-1893-2008-BAUM",1920,5,NA,NA,NA,NA,NA,7599
"7115","NEFSC-CODGOM-1893-2008-BAUM",1921,5,NA,NA,NA,NA,NA,8905
"7116","NEFSC-CODGOM-1893-2008-BAUM",1922,5,NA,NA,NA,NA,NA,8572
"7117","NEFSC-CODGOM-1893-2008-BAUM",1923,5,NA,NA,NA,NA,NA,8475
"7118","NEFSC-CODGOM-1893-2008-BAUM",1924,5,NA,NA,NA,NA,NA,9070
"7119","NEFSC-CODGOM-1893-2008-BAUM",1925,5,NA,NA,NA,NA,NA,9538
"7120","NEFSC-CODGOM-1893-2008-BAUM",1926,5,NA,NA,NA,NA,NA,8047
"7121","NEFSC-CODGOM-1893-2008-BAUM",1927,5,NA,NA,NA,NA,NA,10931
"7122","NEFSC-CODGOM-1893-2008-BAUM",1928,5,NA,NA,NA,NA,NA,9655
"7123","NEFSC-CODGOM-1893-2008-BAUM",1929,5,NA,NA,NA,NA,NA,10288
"7124","NEFSC-CODGOM-1893-2008-BAUM",1930,5,NA,NA,NA,NA,NA,11489
"7125","NEFSC-CODGOM-1893-2008-BAUM",1931,5,NA,NA,NA,NA,NA,9265
"7126","NEFSC-CODGOM-1893-2008-BAUM",1932,5,NA,NA,NA,NA,NA,5858
"7127","NEFSC-CODGOM-1893-2008-BAUM",1933,5,NA,NA,NA,NA,NA,7025
"7128","NEFSC-CODGOM-1893-2008-BAUM",1934,5,NA,NA,NA,NA,NA,11619
"7129","NEFSC-CODGOM-1893-2008-BAUM",1935,5,NA,NA,NA,NA,NA,9679
"7130","NEFSC-CODGOM-1893-2008-BAUM",1936,5,NA,NA,NA,NA,NA,7442
"7131","NEFSC-CODGOM-1893-2008-BAUM",1937,5,NA,NA,NA,NA,NA,7432
"7132","NEFSC-CODGOM-1893-2008-BAUM",1938,5,NA,NA,NA,NA,NA,7547
"7133","NEFSC-CODGOM-1893-2008-BAUM",1939,5,NA,NA,NA,NA,NA,5504
"7134","NEFSC-CODGOM-1893-2008-BAUM",1940,5,NA,NA,NA,NA,NA,5836
"7135","NEFSC-CODGOM-1893-2008-BAUM",1941,5,NA,NA,NA,NA,NA,6124
"7136","NEFSC-CODGOM-1893-2008-BAUM",1942,5,NA,NA,NA,NA,NA,6679
"7137","NEFSC-CODGOM-1893-2008-BAUM",1943,5,NA,NA,NA,NA,NA,9397
