"taxocategory","geo","stockid","areaname","stocklong","commonname1","scientificname","assessid","tsyear","ssb","total"
"4973","Pelagic","NEAtl","HERRRIGA","Gulf of Riga East of Gotland","Herring ICES 28","Herring","Clupea harengus","WGBFAS-HERRRIGA-1976-2007-JENNINGS",2003,89392,156446
"4974","Pelagic","NEAtl","HERRRIGA","Gulf of Riga East of Gotland","Herring ICES 28","Herring","Clupea harengus","WGBFAS-HERRRIGA-1976-2007-JENNINGS",2004,92333,121826
"4975","Pelagic","NEAtl","HERRRIGA","Gulf of Riga East of Gotland","Herring ICES 28","Herring","Clupea harengus","WGBFAS-HERRRIGA-1976-2007-JENNINGS",2005,72634,127819
"4976","Pelagic","NEAtl","HERRRIGA","Gulf of Riga East of Gotland","Herring ICES 28","Herring","Clupea harengus","WGBFAS-HERRRIGA-1976-2007-JENNINGS",2006,73007,141923
"4977","Pelagic","NEAtl","HERRRIGA","Gulf of Riga East of Gotland","Herring ICES 28","Herring","Clupea harengus","WGBFAS-HERRRIGA-1976-2007-JENNINGS",2007,96760,NA
"4978","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1978,4748.72,10197.29
"4979","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1979,21832.51,55103.51
"4980","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1980,39599.82,48608.45
"4981","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1981,39084.58,41464.62
"4982","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1982,28463.71,32558.12
"4983","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1983,36662.7,65048.21
"4984","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1984,44341.47,55100.84
"4985","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1985,37436.3,41172.79
"4986","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1986,29467.48,38920.55
"4987","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1987,43744.92,88211.2
"4988","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1988,57578.83,65249.34
"4989","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1989,38934.73,40780.35
"4990","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1990,24920.73,27374.12
"4991","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1991,33146.48,69326.78
"4992","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1992,55066.2,61437.2
"4993","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1993,39332.21,41643.87
"4994","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1994,28264.2,31931.53
"4995","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1995,32123.1,52322.69
"4996","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1996,34864.16,46077.43
"4997","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1997,39758.82,57285.45
"4998","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1998,41794.53,56671.59
"4999","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",1999,51877.03,58784.56
"5000","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2000,54283.03,66922.23
"5001","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2001,70414.73,89747.97
"5002","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2002,58172.91,117572.13
"5003","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2003,72198.84,131490.2
"5004","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2004,87794.21,131565.34
"5005","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2005,85901.66,113223.25
"5006","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2006,84923.03,106607.21
"5007","Pelagic","NEPac","HERRSITKA","Sitka","Pacific herring Sitka","Pacific herring","Clupea pallasii","ADFG-HERRSITKA-1978-2007-COLLIE",2007,82880.44,98398.57
"5008","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1951,31763.47,75561.47
"5009","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1952,44541.98,90387.98
"5010","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1953,66658.42,75070.42
"5011","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1954,45707.64,111474.64
"5012","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1955,80369.43,149010.43
"5013","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1956,30326.07,102388.07
"5014","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1957,15071.63,74679.63
"5015","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1958,15373.1,36001.1
"5016","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1959,54486.63,104511.63
"5017","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1960,44861.53,112898.53
"5018","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1961,32713.44,78928.44
"5019","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1962,27932.22,93235.22
"5020","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1963,28179.54,97026.54
"5021","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1964,23322.57,100203.57
"5022","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1965,32768.63,80587.63
"5023","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1966,8039.02,41372.02
"5024","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1967,9941,40984
"5025","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1968,10601.81,12492.81
"5026","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1969,21359.54,21553.54
"5027","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1970,33951.84,34194.84
"5028","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1971,36095.16,37789.16
"5029","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1972,28679.51,37490.51
"5030","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1973,18971.14,26619.14
"5031","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1974,53565.67,57564.67
"5032","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1975,59808.21,65986.21
"5033","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1976,46115.16,58353.16
"5034","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1977,80373.35,97883.35
"5035","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1978,71490.05,95492.05
"5036","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1979,61773.76,82111.76
"5037","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1980,95771.8,101590.8
"5038","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1981,99308.66,111360.66
"5039","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1982,82646.3,95478.3
"5040","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1983,46847.36,64064.36
"5041","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1984,36464.33,46716.33
"5042","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1985,43627.66,50620.66
"5043","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1986,64154.81,64748.81
"5044","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1987,51329.12,60682.12
"5045","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1988,66629.96,74844.96
"5046","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1989,74689.01,83058.01
"5047","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1990,82407.1,90526.1
"5048","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1991,65533.31,76636.31
"5049","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1992,83337.95,96756.95
"5050","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1993,120297.96,134038.96
"5051","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1994,82797.86,100445.86
"5052","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1995,68896.03,82086.03
"5053","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1996,70615.41,84727.41
"5054","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1997,75557.63,91381.63
"5055","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1998,75394.62,88998.62
"5056","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",1999,71765.11,85049.11
"5057","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2000,78399.56,93603.56
"5058","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2001,77584.34,93964.34
"5059","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2002,99783.78,118396.78
"5060","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2003,99560.35,119936.35
"5061","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2004,109683.01,123284.01
"5062","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2005,94557.8,112771.8
"5063","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2006,72404.81,90360.81
"5064","Pelagic","NEPac","HERRSOG","Straight of Georgia","Pacific herring Straight of Georgia","Pacific herring","Clupea pallasii","DFO-PAC-HERRSOG-1951-2007-COLLIE",2007,65694.21,75516.21
"5065","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1958,213788,521599
"5066","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1959,229855,560404
"5067","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1960,266482,452889
"5068","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1961,266665,459481
"5069","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1962,255902,567345
"5070","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1963,279650,599628
"5071","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1964,325431,547433
"5072","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1965,331998,1145548
"5073","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1966,443967,870956
"5074","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1967,473104,848638
"5075","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1968,448629,968245
"5076","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1969,484835,994218
"5077","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1970,451154,1010076
"5078","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1971,322203,1522522
"5079","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1972,449079,1121975
"5080","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1973,388257,805073
"5081","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1974,205535,578215
"5082","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1975,108162,437091
"5083","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1976,74599,265951
"5084","Pelagic","NEAtl","HERRVIa","West of Scotland","Herring ICES VIa","Herring","Clupea harengus","HAWG-HERRVIa-1957-2006-MINTO",1977,53217,164986
